,General Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not
7730,P147045BFDMCAC,"RES-TF,47,0000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",R55002,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Walsin Technology Corporation,WR04X473 JGLJ,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00032,,,0.00032,USD,Actual,,,,,,0.00032,USD,0.00032,,,,,,0,,,0.0003,0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,566,P147045BFDMCAC,"RES-TF,47,0000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",0.000,0,0
7740,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",R55003,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,KAMAYA INC.,RMC1/16SK1002FTH,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00053,,,0.00053,USD,Actual,,,,,,0.00053,USD,0.00053,,,,,,0,,,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",0.000,0,0
7750,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",R55004,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,KAMAYA INC.,RMC1/16SK1002FTH,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00053,,,0.00053,USD,Actual,,,,,,0.00053,USD,0.00053,,,,,,0,,,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,487,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",0.001,0,0
7760,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",R55005,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,KAMAYA INC.,RMC1/16SK1002FTH,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00053,,,0.00053,USD,Actual,,,,,,0.00053,USD,0.00053,,,,,,0,,,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,487,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",0.001,0,0
7770,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",R55006,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,KAMAYA INC.,RMC1/16SK1002FTH,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00053,,,0.00053,USD,Actual,,,,,,0.00053,USD,0.00053,,,,,,0,,,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P110043BFDNCAC,"RES-TF,10,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",0.000,0,0
7780,P171523BFDNCAD,"RES-TF,715R,1%,100.0mW,100.0,155.0C,0603",R55007,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,KOA Corporation,RK73H1JTTD7150F,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00052,,,0.00052,USD,Actual,,,,,,0.00052,USD,0.00052,,,,,,0,,,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P171523BFDNCAD,"RES-TF,715R,1%,100.0mW,100.0,155.0C,0603",0.000,0,0
7790,P171523BFDNCAD,"RES-TF,715R,1%,100.0mW,100.0,155.0C,0603",R55008,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,KOA Corporation,RK73H1JTTD7150F,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00052,,,0.00052,USD,Actual,,,,,,0.00052,USD,0.00052,,,,,,0,,,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,508,P171523BFDNCAD,"RES-TF,715R,1%,100.0mW,100.0,155.0C,0603",0.001,0,0
7800,P110033BFDMCAD,"RES-TF,1k,1%,100.0mW,200.0,155.0C,0603",R55009,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,Yageo,AC0603FR-071KL,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00098,,,0.00098,USD,Actual,,,,,,0.00098,USD,0.00098,,,,,,0,,,0.0000,0.0010,0.0010,0.0000,0.0000,0.0000,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0010,0.0000,0.0000,0.0000,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P110033BFDMCAD,"RES-TF,1k,1%,100.0mW,200.0,155.0C,0603",0.000,0,0
7810,P110033BFDMCAD,"RES-TF,1k,1%,100.0mW,200.0,155.0C,0603",R55010,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Yageo,AC0603FR-071KL,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00098,,,0.00098,USD,Actual,,,,,,0.00098,USD,0.00098,,,,,,0,,,0.0010,0.0010,0.0010,0.0010,0.0010,0.0000,0.0010,0.0010,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0010,0.0010,0.0010,0.0010,0.0000,0.0010,0.0010,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,386,P110033BFDMCAD,"RES-TF,1k,1%,100.0mW,200.0,155.0C,0603",0.001,0,0
7820,P110033BFDNCAC,"RES-TF,1,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",R55011,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,KAMAYA INC.,RMC1/16SK1001FTH,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042,,,0.00042,USD,Actual,,,,,,0.00042,USD,0.00042,,,,,,0,,,0.0000,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0004,0.0000,0.0000,0.0000,0.0004,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P110033BFDNCAC,"RES-TF,1,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",0.000,0,0
7830,P110033BFDNCAC,"RES-TF,1,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",R55012,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,KAMAYA INC.,RMC1/16SK1001FTH,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042,,,0.00042,USD,Actual,,,,,,0.00042,USD,0.00042,,,,,,0,,,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0004,0.0004,0.0004,0.0004,0.0000,0.0004,0.0004,0.0004,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,513,P110033BFDNCAC,"RES-TF,1,0000k,1,0000%,63,000mW,100ppm/C,155,000C,0402",0.000,0,0
7840,P149943BFDNCAC,"RES-TF,49.9k,1%,63.0mW,100.0,155.0C,0402",R55013,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,KOA Corporation,RK73H1ETTP4992F,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00053,,,0.00053,USD,Actual,,,,,,0.00053,USD,0.00053,,,,,,0,,,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0005,0.0005,0.0005,0.0000,0.0005,0.0005,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,487,P149943BFDNCAC,"RES-TF,49.9k,1%,63.0mW,100.0,155.0C,0402",0.001,0,0
7850,P149943BFDNCAC,"RES-TF,49.9k,1%,63.0mW,100.0,155.0C,0402",R55014,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,KOA Corporation,RK73H1ETTP4992F,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00053,,,0.00053,USD,Actual,,,,,,0.00053,USD,0.00053,,,,,,0,,,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0005,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P149943BFDNCAC,"RES-TF,49.9k,1%,63.0mW,100.0,155.0C,0402",0.000,0,0
7860,P122035BFDMCAC,"RES-TF,2,2000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",R55015,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,Vishay Intertechnology Inc,CRCW04022K20JNED,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00032,,,0.00032,USD,Actual,,,,,,0.00032,USD,0.00032,,,,,,0,,,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P122035BFDMCAC,"RES-TF,2,2000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",0.000,0,0
7870,P122035BFDMCAC,"RES-TF,2,2000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",R55016,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Vishay Intertechnology Inc,CRCW04022K20JNED,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00032,,,0.00032,USD,Actual,,,,,,0.00032,USD,0.00032,,,,,,0,,,0.0003,0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,566,P122035BFDMCAC,"RES-TF,2,2000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",0.000,0,0
7880,P147045BFDMCAC,"RES-TF,47,0000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",R55017,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Walsin Technology Corporation,WR04X473 JGLJ,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00032,,,0.00032,USD,Actual,,,,,,0.00032,USD,0.00032,,,,,,0,,,0.0003,0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,566,P147045BFDMCAC,"RES-TF,47,0000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",0.000,0,0
7890,P147045BFDMCAC,"RES-TF,47,0000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",R55018,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,Walsin Technology Corporation,WR04X473 JGLJ,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00032,,,0.00032,USD,Actual,,,,,,0.00032,USD,0.00032,,,,,,0,,,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0003,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P147045BFDMCAC,"RES-TF,47,0000k,5,0000%,63,000mW,200ppm/C,155,000C,0402",0.000,0,0
7900,P100009BFDZCAD,"RES-TF,0R,,,,155.0C,0603",R55019,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,Rohm Co Ltd,MCR03FZPJ000,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039,,,0.00039,USD,Actual,,,,,,0.00039,USD,0.00039,,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P100009BFDZCAD,"RES-TF,0R,,,,155.0C,0603",0.000,0,0
7910,P100009BFDZCAD,"RES-TF,0R,,,,155.0C,0603",R55020,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,Rohm Co Ltd,MCR03FZPJ000,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00039,,,0.00039,USD,Actual,,,,,,0.00039,USD,0.00039,,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P100009BFDZCAD,"RES-TF,0R,,,,155.0C,0603",0.000,0,0
7920,P122035BFJMAAE,"RES-TF,2,2000k,5,0000%,250,000mW,200ppm/C,155,000C,1206",R55021,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,0,1,1,0,0,,1,1,0,0,,,,,,,,,,,Rohm Co Ltd,MCR18FZPJ222,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00125,,,0.00125,USD,Actual,,,,,,0.00125,USD,0.00125,,,,,,0,,,0.0000,0.0013,0.0013,0.0000,0.0000,0.0000,0.0013,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0013,0.0000,0.0000,0.0000,0.0013,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P122035BFJMAAE,"RES-TF,2,2000k,5,0000%,250,000mW,200ppm/C,155,000C,1206",0.000,0,0
7930,P122035BFJMAAE,"RES-TF,2,2000k,5,0000%,250,000mW,200ppm/C,155,000C,1206",R55022,550_ANT_PHANTOM,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Rohm Co Ltd,MCR18FZPJ222,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00125,,,0.00125,USD,Actual,,,,,,0.00125,USD,0.00125,,,,,,0,,,0.0013,0.0013,0.0013,0.0013,0.0013,0.0000,0.0013,0.0013,0.0013,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0013,0.0013,0.0013,0.0013,0.0000,0.0013,0.0013,0.0013,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,344,P122035BFJMAAE,"RES-TF,2,2000k,5,0000%,250,000mW,200ppm/C,155,000C,1206",0.001,0,0
9610,P740225DFPC000,"IC-LOGMISC,Hex inverter,TSSOP",U90001,900_AUDIO_AMP,1,Audio,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,0,,,,,,,,,,,NEXPERIA,74LVCU04APW-Q100,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0565,,,0.0565,USD,Actual,,,,,,0.0565,USD,0.0565,,,,,,0,,,0.0565,0.0565,0.0565,0.0565,0.0565,0.0000,0.0565,0.0565,0.0565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0565,0.0565,0.0565,0.0565,0.0565,0.0000,0.0565,0.0565,0.0565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,69,P740225DFPC000,"IC-LOGMISC,Hex inverter,TSSOP",0.057,0,0
9490,P750055CFGC000,"IC-LOGMISC,INVERT,TSOP",U42003,420_SDARS_DRDL,1,Vehicle Interfaces,EBOM,Each,Buy,N,0,0,0,1,1,,0,0,1,1,,,,,,,,,,,NEXPERIA,74HC2G04GV-Q100,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0421,,,0.0421,USD,Actual,,,,,,0.0421,USD,0.0421,,,,,,0,,,0.0000,0.0000,0.0000,0.0421,0.0421,0.0000,0.0000,0.0000,0.0421,0.0421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0421,0.0421,0.0000,0.0000,0.0000,0.0421,0.0421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P750055CFGC000,"IC-LOGMISC,INVERT,TSOP",0.000,0,0
9541,SAF7772EL/202Z1002,IC-Single Dirana 5,U60001,600_MERCURY,1,Tuner,EBOM,Each,Buy,Y,1,0,0,1,0,,0,0,1,0,,,,,,,,,,,NXP Semiconductors NV,SAF7772EL/202Z1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94,,,3.94,USD,Quote,,,,,,3.94,USD,3.94,,,,,,0,,,3.9400,0.0000,0.0000,3.9400,0.0000,0.0000,0.0000,0.0000,3.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9400,0.0000,0.0000,3.9400,0.0000,0.0000,0.0000,0.0000,3.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,2,SAF7772EL/202Z1002,IC-Single Dirana 5,3.940,0,0
9542,SAF7770EL/202Z1002,Titan,U60001,600_MERCURY,1,Tuner,EBOM,Each,Buy,Y,0,1,0,0,0,,1,0,0,0,,,,,,,,,,,NXP Semiconductors NV,SAF7770EL/202Z1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43,,,6.43,USD,Quote,,,,,,6.43,USD,6.43,"GL- $6.43, CY2023, >500k",,,,,0,,,0.0000,6.4300,0.0000,0.0000,0.0000,0.0000,6.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4300,0.0000,0.0000,0.0000,0.0000,6.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,SAF7770EL/202Z1002,Titan,0.000,0,0
9543,SAF4010EL/101Z5002,Single Mercury HD,U60001,600_MERCURY,1,Tuner,EBOM,Each,Buy,Y,0,0,0,0,1,,0,0,0,1,,,,,,,,,,,NXP Semiconductors NV,SAF4010EL/101Z5002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57,,,7.57,USD,Quote,,,,,,7.57,USD,7.57,"GL- $7.57, CY2023, >250k",,,,,0,,,0.0000,0.0000,0.0000,0.0000,7.5700,0.0000,0.0000,0.0000,0.0000,7.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5700,0.0000,0.0000,0.0000,0.0000,7.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,SAF4010EL/101Z5002,Single Mercury HD,0.000,0,0
9544,SAF4000EL/101Z2002,Mercury DAB,U60001,600_MERCURY,1,Tuner,EBOM,Each,Buy,Y,0,0,1,0,0,,0,1,0,0,,,,,,,,,,,NXP Semiconductors NV,SAF4000EL/101Z2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,,,8.34,USD,Quote,,,,,,8.34,USD,8.34,G:8.34 CY2023 >250k,,,,,0,,,0.0000,0.0000,8.3400,0.0000,0.0000,0.0000,0.0000,8.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,0.0000,0.0000,0.0000,0.0000,8.3400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,SAF4000EL/101Z2002,Mercury DAB,0.000,0,0
2720,P210427BFKAAAD,"CAP-CERM,100,000NF,10,0000%,16,000V,X7R,,0402",C62001,620_MERCURY_POWER,1,Tuner,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Murata Manufacturing Co Ltd,GCM155R71C104KA55J,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,,,0.089,JPY,Actual,,,,,,0.089,JPY,0.000847619,,,,,,0,,,0.0890,0.0890,0.0890,0.0890,0.0890,0.0000,0.0890,0.0890,0.0890,0.0890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0008,0.0008,0.0008,0.0008,0.0000,0.0008,0.0008,0.0008,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,393,P210427BFKAAAD,"CAP-CERM,100,000NF,10,0000%,16,000V,X7R,,0402",0.001,0,0
